datetime,YEAR,MO,DY,HR,WS50M,WD50M,V60,I60,V575,I575,THDV60,THDI60,THDV575,THDI575
2025-04-05 14:00:00,2025,4,5,14,9.44,354.8,61849.74739756299,96.18357151608073,594.2463766242003,6559.347656045679,0.4017518338366912,2.8245210141769186,1.8955750638528792,4.899632096388879
2025-04-05 15:00:00,2025,4,5,15,8.57,359.3,61855.80858218234,94.11212186117369,594.2366360779885,6134.029366802899,0.4121434415862976,2.315657057357378,1.880185282817839,5.201427746369617
2025-04-05 16:00:00,2025,4,5,16,7.59,9.2,61862.228325458775,92.31863445849723,594.0157425967741,5743.107805316192,0.33150491816270633,2.724476857267747,1.850983901306924,5.575350413608447
2025-04-05 17:00:00,2025,4,5,17,6.44,27.1,61870.03439869277,90.9873532494746,593.9690745700834,5413.1078275363225,0.3968706026919414,3.06493162374579,1.8686607374956614,5.8153830637986825
2025-04-05 18:00:00,2025,4,5,18,5.76,47.7,61872.00444370519,90.47814800441515,593.8828158045334,5284.420550130818,0.35534661258093747,3.0325279045073477,1.8517314438926245,6.056629273286059
2025-04-05 19:00:00,2025,4,5,19,4.96,60.0,61872.73367205563,90.23602165319437,593.8630224281536,5186.520978785934,0.4114241529362218,3.1155216614569663,1.8753141278324208,6.080671134203416
2025-04-05 20:00:00,2025,4,5,20,4.11,71.7,61873.90298524719,89.98465388336317,593.8792121783872,5136.285376533272,0.41916053867485725,3.158682790163882,1.8803343163852761,6.168298459690371
2025-04-05 21:00:00,2025,4,5,21,3.3,88.1,61874.60470186175,89.98505863936225,593.8533715505489,5131.10016256334,0.38689905618589154,3.1620319485329906,1.8702820504252053,6.22370218762987
2025-04-05 23:00:00,2025,4,5,23,3.07,139.8,61874.680707967374,89.99132022424715,593.8276388855367,5135.816394467619,0.45477475520050464,3.094657955969456,1.8897089860157432,6.254853348635524
2025-04-06 00:00:00,2025,4,6,0,3.6,155.9,61874.54944735697,89.94421123146911,593.8413045957429,5128.437359174853,0.4075883668290829,2.9140940411336542,1.8848095585326925,6.230804484564447
2025-04-06 01:00:00,2025,4,6,1,4.5,166.6,61875.72819056343,90.08154293391566,593.8571673834603,5149.2280357834925,0.35972391993725683,3.142932891341242,1.870063489758873,6.173486224836429
2025-04-06 02:00:00,2025,4,6,2,5.4,175.2,61872.6943244235,90.34822971831592,593.9421402538941,5232.408870224882,0.394654676383824,3.1558016850238726,1.880609873351952,6.071059386351679
2025-04-06 03:00:00,2025,4,6,3,6.02,181.6,61873.16264782646,90.70742416542022,593.9013393344084,5324.094712951695,0.31563764192677635,3.1621649809810353,1.846168361098445,5.9412673838088335
2025-04-06 04:00:00,2025,4,6,4,6.19,186.9,61870.05682592896,90.84852589522832,593.9346812217564,5364.9930311204025,0.4074050435722356,3.1333645106845944,1.8624220827085638,5.934842911540844
2025-04-06 05:00:00,2025,4,6,5,6.39,188.3,61869.7748702663,90.91652849315302,593.9773083726811,5402.388182602018,0.33720397286775117,2.9639310621009938,1.8545033831378006,5.853346245769894
2025-04-06 06:00:00,2025,4,6,6,6.33,186.5,61868.37030634341,90.89586837893474,593.9870200803658,5396.196157898406,0.34772689537952783,3.0604946000003697,1.854574370710986,5.848329724477255
2025-04-06 07:00:00,2025,4,6,7,5.24,184.4,61873.37944975628,90.21619343327642,593.8755540970021,5215.427944412207,0.32948577143404184,3.120678566295652,1.8543457053163972,6.0989107255212485
2025-04-06 08:00:00,2025,4,6,8,4.85,184.7,61873.35312287388,90.24722448272175,593.875172140041,5171.239777044848,0.42253417457162784,3.2299456418495867,1.8845783772302345,6.1684246368769475
2025-04-06 09:00:00,2025,4,6,9,4.28,193.4,61875.06411240664,90.02182561922555,593.8712917101474,5135.759959918979,0.37808586104288144,3.034922005624774,1.8694779298012822,6.139758461667241
2025-04-06 10:00:00,2025,4,6,10,3.25,202.1,61874.78953082904,89.90984406721336,593.8853345028008,5132.033759990706,0.47869108345863587,3.184060991527526,1.9032116689621987,6.154343990794194
2025-04-06 16:00:00,2025,4,6,16,4.24,151.1,61874.761526121794,90.00380541688776,593.8694070620081,5136.288051818154,0.43610941180571794,3.0647681695733584,1.8958996665337509,6.202459581397906
2025-04-06 17:00:00,2025,4,6,17,6.94,139.3,61865.97576703562,91.44711499345186,593.9896574296537,5542.63509804378,0.33575677824660344,3.017117857770547,1.8722495000801038,5.649135238676537
2025-04-06 18:00:00,2025,4,6,18,8.89,142.2,61852.26070173728,94.80534397882701,594.1667911328959,6284.014997600098,0.3602657043403553,2.413126710399038,1.8787084507349994,5.136708581669966
2025-04-06 19:00:00,2025,4,6,19,9.4,149.2,61850.43878063568,96.15507864730024,594.3125520271768,6535.195986174729,0.37963199288291954,2.6396751330028745,1.9012021218307005,4.905484249944145
2025-04-06 20:00:00,2025,4,6,20,9.47,154.8,61849.12171539662,96.2871419162993,594.2456998251791,6578.301019979671,0.35245352238516464,2.8763586649085515,1.8864188019994799,4.892018736666247
2025-04-06 21:00:00,2025,4,6,21,9.34,158.3,61850.30068192866,95.92568083974493,594.2932668268405,6505.023862807739,0.40086757378059845,2.506023923226714,1.896031109923172,4.890169785487246
2025-04-06 22:00:00,2025,4,6,22,9.11,162.6,61849.90290850067,95.28048527968525,594.2703265889709,6396.167019694253,0.4174692867191211,2.7788981825820334,1.8999816189715033,5.046128784228926
2025-04-06 23:00:00,2025,4,6,23,8.79,168.1,61853.997183833395,94.53994841081106,594.1480492964812,6237.926804916532,0.3557106556986772,2.6241334521997532,1.9006731262258638,5.119810314288666
2025-04-07 00:00:00,2025,4,7,0,8.55,173.8,61855.71120942907,94.06364601348605,594.1563794482994,6125.237789836966,0.4096708404271472,2.3039773387706113,1.8796840947512259,5.179713852120404
2025-04-07 01:00:00,2025,4,7,1,8.35,179.2,61858.506996510354,93.61701275672611,594.1375216403313,6034.09490394837,0.3917137204543594,2.4495504615777537,1.8917410475167098,5.258768301443364
2025-04-07 02:00:00,2025,4,7,2,8.26,182.9,61858.123302199565,93.43920524603286,594.1353657040486,5997.977631198254,0.35687897253925693,2.539668591306776,1.8701803432207222,5.314805845152421
2025-04-07 03:00:00,2025,4,7,3,8.47,187.0,61856.10542981781,93.88123943680152,594.1438955370397,6089.56952668692,0.3437081787773346,2.259073664740116,1.8655264589654732,5.271792880304874
2025-04-07 04:00:00,2025,4,7,4,8.53,189.7,61855.5231215967,93.95266087234727,594.1261866718705,6116.705822240777,0.3604329874090257,2.280903639474903,1.893902570872472,5.20032211516444
2025-04-07 05:00:00,2025,4,7,5,8.54,191.6,61855.61827424333,94.03185398590388,594.1286768081843,6120.980269239181,0.3829005909854886,2.3325401845001834,1.8787977525056467,5.2065139955858575
2025-04-07 06:00:00,2025,4,7,6,8.14,193.3,61859.16143959593,93.23163054016977,594.1354944225677,5949.823688150312,0.38680938057403524,2.3840053665815564,1.8803719423188083,5.33494826355761
2025-04-07 07:00:00,2025,4,7,7,7.42,194.0,61864.47126482857,92.04924583869014,594.0400461571191,5683.7565986521795,0.3312489971298487,2.6233907130565526,1.8579429187971515,5.575719281783627
2025-04-07 08:00:00,2025,4,7,8,7.62,194.6,61861.80678425885,92.42112893947801,594.1154710126954,5754.70616289598,0.39106588036224305,2.755038579393774,1.8757555405490394,5.5097253426262744
2025-04-07 09:00:00,2025,4,7,9,7.97,195.0,61858.55704359144,92.93989153714801,594.1078300953271,5884.592065242923,0.31363054814513464,2.4754072564690457,1.8506143767346452,5.376745339987297
2025-04-07 10:00:00,2025,4,7,10,8.66,198.4,61853.21959061622,94.26342291399672,594.1950838517802,6179.329320219388,0.34632184952212614,2.2731073859252193,1.871306578646262,5.1547061087380275
2025-04-07 11:00:00,2025,4,7,11,8.75,201.1,61852.975511173565,94.42796168946946,594.1726954565287,6221.5613549171685,0.3903389668494957,2.566253655939618,1.894048385662492,5.121185738448854
2025-04-07 12:00:00,2025,4,7,12,8.5,201.6,61855.628283985956,93.93904768723782,594.1890250963639,6103.519903896029,0.34380989593010325,2.271099962035085,1.8558085983976944,5.183018096613844
2025-04-07 13:00:00,2025,4,7,13,8.17,201.7,61858.63079220666,93.22358944655116,594.0324137502377,5962.111011829285,0.2998399761411507,2.382919046834721,1.8497710136505165,5.36153684757924
2025-04-07 14:00:00,2025,4,7,14,7.89,202.0,61859.37842895327,92.79051491275494,594.0640333934714,5850.257183644002,0.37519680191314214,2.605946566101155,1.8797383213040675,5.432535421753494
2025-04-07 15:00:00,2025,4,7,15,7.35,198.6,61863.60275421079,92.01592099556822,594.054989857192,5667.23269854305,0.3663007593244138,2.6425834437776774,1.8763177099739679,5.5918793533281885
2025-04-07 16:00:00,2025,4,7,16,6.85,188.1,61866.476703569395,91.41022523975775,594.0191947931797,5518.816200100923,0.4386559014854402,3.1110405983083176,1.889490371881553,5.737678287882187
2025-04-07 17:00:00,2025,4,7,17,7.44,180.5,61864.36158727989,92.11401219855843,594.0221923046563,5690.423484061757,0.32725529335660636,2.617475093301723,1.8681910262758774,5.5202689919056995
2025-04-07 18:00:00,2025,4,7,18,8.49,177.6,61855.7570055984,93.94845436595338,594.1848611328435,6098.915208917104,0.4117214920239321,2.2693831680391785,1.8854793890245893,5.255797834243971
2025-04-07 19:00:00,2025,4,7,19,9.44,179.5,61849.779045391515,96.18971188804318,594.2784398877626,6559.38074211984,0.3737076767851711,2.816372007913403,1.8812514214891753,4.908103272764614
2025-04-07 20:00:00,2025,4,7,20,9.84,185.7,61846.09389100078,97.363531054462,594.3733210056444,6785.198208512094,0.372652298298259,2.865288355272376,1.8846854654376242,4.772259944661332
2025-04-07 21:00:00,2025,4,7,21,9.67,193.3,61849.46177527012,96.85638783339758,594.3219687096916,6687.931250368896,0.3701946799487096,3.1239197303633204,1.8955734342192798,4.827271598414524
2025-04-07 22:00:00,2025,4,7,22,9.14,201.6,61849.67419268215,95.40640148941056,594.2341115681837,6412.7955648713405,0.4123462240567368,2.782445613443652,1.905787856305719,5.001028742146231
2025-04-07 23:00:00,2025,4,7,23,8.59,210.2,61855.57676336234,94.13750778735654,594.1676936149427,6143.1898448546235,0.38494764370626705,2.341418373664133,1.8775001772697235,5.223389390179993
2025-04-08 00:00:00,2025,4,8,0,8.23,218.5,61858.03004625256,93.36056886506262,594.0454971715112,5986.155898058892,0.33840060989037357,2.496224197450182,1.8618490890018746,5.322764110882133
2025-04-08 01:00:00,2025,4,8,1,7.91,225.7,61858.800637767374,92.80854293417832,594.0475616718666,5859.276329119137,0.3654321552111578,2.636976694492844,1.8893181004685065,5.362022868400019
2025-04-08 02:00:00,2025,4,8,2,7.35,236.7,61863.574102874074,92.00669385704784,594.072496863945,5667.236151758526,0.31273874938121315,2.66502544161037,1.8600286193353632,5.555877173209146
2025-04-08 03:00:00,2025,4,8,3,6.59,257.2,61867.5055154193,91.17272418180279,594.0022872530917,5457.251279706685,0.4076292362965842,3.2163963050223114,1.8778604961142615,5.818990710570078
2025-04-08 04:00:00,2025,4,8,4,6.12,285.6,61870.57435680633,90.78477384963173,593.8916678511188,5348.347046743322,0.3464183657002592,2.923676280572765,1.8569605029001115,5.932383980075569
2025-04-08 05:00:00,2025,4,8,5,5.72,313.2,61872.17890469685,90.4926743829888,593.8664968069269,5278.05361695159,0.3488100375744029,3.078616674454156,1.8546759184127237,5.910655227638248
2025-04-08 06:00:00,2025,4,8,6,4.99,338.1,61873.05133154063,90.21878099350158,593.8890484533849,5188.514744077521,0.3690293614867058,3.048311935603295,1.87520395130688,6.0810755870125766
2025-04-08 07:00:00,2025,4,8,7,4.37,2.5,61874.25020521364,90.08191245959088,593.870729189364,5148.28462663262,0.4458976054339336,3.109629279304646,1.8843516410927623,6.21439706249306
2025-04-08 08:00:00,2025,4,8,8,4.95,20.2,61872.58976650134,90.14176592177415,593.8397269323433,5185.830497199271,0.31786229408945793,3.13481590799744,1.8362395141768855,6.152989551217321
2025-04-08 09:00:00,2025,4,8,9,6.45,40.8,61869.94616884745,91.00756173286273,593.9112213132304,5415.974461359857,0.3653160750780447,3.0626231162360495,1.8508669247044751,5.893878194929964
2025-04-08 10:00:00,2025,4,8,10,7.5,57.1,61863.41366603038,92.16046700211872,594.0049379815272,5712.498218245972,0.3319610856107132,2.6592754364215385,1.8700318330141652,5.55228935750293
2025-04-08 11:00:00,2025,4,8,11,8.03,66.8,61859.28131146435,93.00886298615829,594.0563007781968,5907.697967633724,0.3176170546560103,2.456980771310774,1.8501199010117622,5.387175957491556
2025-04-08 12:00:00,2025,4,8,12,7.66,72.1,61861.409021861255,92.40266769983769,594.057228923692,5771.066898556333,0.326318312976381,2.7570495875252234,1.85126521170626,5.543359009187189
2025-04-08 13:00:00,2025,4,8,13,7.37,75.5,61863.963724662855,92.0206581768587,594.0382968637264,5671.151716426494,0.3601312957387962,2.646666398990931,1.8595093937160851,5.577232428482737
2025-04-08 14:00:00,2025,4,8,14,7.34,77.7,61863.36150705044,91.92031538119387,593.9912276923483,5665.288656732534,0.35516370396697416,2.6832620945573966,1.8704394623955187,5.560353631761763
2025-04-08 15:00:00,2025,4,8,15,7.32,80.2,61863.050257483614,91.94667534114734,594.0418879344322,5660.875958983689,0.31242379877961224,2.6633644695108165,1.8785336032057809,5.5543259784871735
2025-04-08 16:00:00,2025,4,8,16,7.01,77.1,61866.59674967041,91.60198497090418,593.9679786190611,5563.958181415439,0.3306748785815064,2.9650210942987525,1.8392552286442871,5.705510049910141
2025-04-08 17:00:00,2025,4,8,17,6.55,72.9,61868.26183639354,91.13633116013527,593.9378313085717,5446.5197391541315,0.36698963646591226,3.177208771681172,1.8524344884670259,5.813580252525185
2025-04-08 18:00:00,2025,4,8,18,6.71,72.4,61866.33528332592,91.25432027413511,593.9568588484174,5483.6257111881005,0.38234673713320166,3.238740484477974,1.8610204142120144,5.761753730455339
2025-04-08 19:00:00,2025,4,8,19,7.2,75.8,61865.107251468915,91.7680439476541,593.9903083843574,5618.365779156392,0.299857868596821,2.7618058432068153,1.841348275422021,5.662398682129212
2025-04-08 20:00:00,2025,4,8,20,7.57,84.2,61862.48226379727,92.23830721060759,594.036659338797,5736.146543803495,0.37265110176882893,2.6364925939292805,1.8802976290934914,5.502013569074279
2025-04-08 21:00:00,2025,4,8,21,7.7,95.1,61861.30741289832,92.47450588433725,594.0879903688042,5785.5786760296605,0.37109564803224043,2.7776539794606188,1.8611849804189355,5.478434671273076
2025-04-08 22:00:00,2025,4,8,22,7.38,105.6,61864.2093935056,91.95508129193846,593.9993642881627,5673.263432020213,0.3101009664314987,2.6431207562824066,1.8388039356989003,5.60209513235218
2025-04-08 23:00:00,2025,4,8,23,7.24,115.7,61864.10336844018,91.82250424425739,594.0388976952415,5633.225767859269,0.36724564618544087,2.7043339354154843,1.8720733048263645,5.615191041961716
2025-04-09 00:00:00,2025,4,9,0,7.31,126.7,61862.92963480291,91.95982854362883,594.0050088137904,5658.344299614564,0.36870917264430675,2.6991671661005694,1.858711259866865,5.594656416054545
2025-04-09 01:00:00,2025,4,9,1,7.52,137.3,61863.06947318503,92.25937292611268,594.0650712126476,5719.39548510577,0.3964490065792704,2.6255158895101713,1.877548864764538,5.49534120656015
2025-04-09 02:00:00,2025,4,9,2,7.82,146.5,61862.08341604055,92.64926427421511,594.0322461478579,5819.750884652795,0.3192950736216216,2.731054040346645,1.865384452205792,5.42226981885411
2025-04-09 03:00:00,2025,4,9,3,7.47,158.1,61863.9402664645,92.1370040963818,594.0446679296915,5701.455366216911,0.3039998791148884,2.5565543818598573,1.854769124877359,5.575491982793838
2025-04-09 04:00:00,2025,4,9,4,5.21,184.6,61873.58671447359,90.27331677694434,593.8956418818485,5211.425790173732,0.4161271162622749,3.146831105184439,1.8633309738211001,6.124027733217676
2025-04-09 05:00:00,2025,4,9,5,3.8,238.0,61875.10198898871,90.04382427429127,593.8875534176193,5127.893738531893,0.47374109786952356,3.166361891896714,1.90754585850816,6.2005714260774685
2025-04-09 06:00:00,2025,4,9,6,3.49,246.7,61873.79056420601,89.97028065269114,593.8438315253983,5132.348593190821,0.3954074375330054,2.8759475047440173,1.8683811899685163,6.251833541673603
2025-04-09 07:00:00,2025,4,9,7,3.35,232.8,61874.37519397873,89.9395682415056,593.9179382160779,5130.667602748453,0.4604935300482611,3.0305970347096123,1.8995350859616487,6.1887817253208866
2025-04-09 08:00:00,2025,4,9,8,3.5,247.3,61873.79985416615,89.98771671753047,593.865528996984,5132.400561779313,0.39951221288765043,2.8996681390728787,1.8513741489778601,6.237596182480692
2025-04-09 09:00:00,2025,4,9,9,4.83,275.2,61873.77961923466,90.16742304772094,593.8400226296542,5167.943414417953,0.41239243594852204,3.3227885152978462,1.8713433494348928,6.1315920521350025
2025-04-09 10:00:00,2025,4,9,10,5.99,292.5,61873.32828902074,90.68204937902216,593.8855164401701,5318.417627754738,0.3988763808397006,3.2348618204546247,1.8711610963580791,5.931570788811253
2025-04-09 11:00:00,2025,4,9,11,5.92,305.2,61871.6954788121,90.66157381319285,593.9179137653738,5309.402777728496,0.3373077273826989,2.9690090138840066,1.8527277853551987,5.972276991440922
2025-04-09 12:00:00,2025,4,9,12,5.39,317.1,61872.68291128698,90.30262866691255,593.823316422946,5231.370473410994,0.29900905169463,3.188284737911999,1.844076898854822,6.134844864572629
2025-04-09 13:00:00,2025,4,9,13,4.7,324.1,61872.71652190643,90.09737605081507,593.882673414981,5168.518885383009,0.3497787093210193,3.0676640349340305,1.8554761843348468,6.186078772084452
2025-04-09 14:00:00,2025,4,9,14,3.86,325.1,61874.42204517151,89.9923241102063,593.8631150755278,5134.137107455824,0.4086387488516581,3.2036660449788728,1.8760896550432902,6.27025543035929
2025-04-10 01:00:00,2025,4,10,1,4.12,54.0,61873.83807062939,90.06560831424443,593.8689482986906,5136.669255633102,0.38773886298758264,3.1174563791413004,1.8703824291026707,6.164736811035824
2025-04-10 02:00:00,2025,4,10,2,6.02,59.2,61873.143996029285,90.67647436621006,593.9160959889304,5324.189738499411,0.34691455068024246,3.1908587645885684,1.8529617663402338,5.9752031777465335
2025-04-10 03:00:00,2025,4,10,3,6.69,63.6,61866.23274687236,91.24060987952612,593.9716759700525,5479.205684394906,0.3636688892005299,3.2032265858054707,1.8709202707671504,5.753133061270877
2025-04-10 04:00:00,2025,4,10,4,6.76,66.4,61866.89028845919,91.26830799226768,593.9616155539078,5495.618309161144,0.3304858964417928,3.212667708937107,1.8502387844783603,5.788183648115219
2025-04-10 05:00:00,2025,4,10,5,6.35,66.1,61868.85001361674,90.97606773312907,593.9374487900905,5398.059906778249,0.382333269189501,3.072797035037333,1.8572023512611773,5.91983904386017
2025-04-10 06:00:00,2025,4,10,6,5.54,65.3,61870.437765664414,90.38902848858224,593.8750713801888,5253.440938919937,0.34047569388078525,3.186817564937025,1.8443491463341632,6.084039356002272
2025-04-10 07:00:00,2025,4,10,7,4.54,65.2,61875.510008987294,90.09269605034595,593.8338403988745,5149.347594232192,0.4179234526142172,3.1152179850511286,1.8812133626303182,6.160432904049479
2025-04-10 08:00:00,2025,4,10,8,4.62,63.2,61873.661686975094,90.13254058948684,593.8043517716952,5158.1000930248465,0.35661622775930435,2.8919129380574233,1.8694443930476647,6.173406915412765
2025-04-10 09:00:00,2025,4,10,9,4.47,59.3,61875.367592989656,90.08101468310657,593.8899818889287,5150.812371399212,0.4200387701093069,3.1743050631251073,1.8780567751598,6.167535828336619
2025-04-10 10:00:00,2025,4,10,10,3.7,53.9,61875.99272723701,90.00108304322885,593.8595022182507,5120.552699481737,0.39589915096998546,3.0376868306544633,1.8838703634823837,6.205213603101337
2025-04-10 11:00:00,2025,4,10,11,3.36,50.2,61874.30949012823,89.9054050424819,593.8207577612599,5130.702837174401,0.4299260872496457,3.0236111192335686,1.8832240513572278,6.263022967044991
2025-04-10 12:00:00,2025,4,10,12,3.4,54.0,61874.1499055335,89.99248302681436,593.8403988569853,5130.862008175772,0.4077903723365689,2.976935498274267,1.8774634486127297,6.21161574254717
2025-04-10 13:00:00,2025,4,10,13,3.62,60.9,61874.819189674316,89.9640816087336,593.8688557579509,5126.54253015158,0.4542692296771529,3.0040631358094085,1.8807502685575703,6.216180785439823
2025-04-10 14:00:00,2025,4,10,14,4.15,68.1,61873.79458024519,90.01262624747834,593.826331719095,5137.6881099817,0.4170474411147992,3.125862343484132,1.8883123761441185,6.166221655373508
2025-04-10 15:00:00,2025,4,10,15,4.84,77.3,61873.593809861624,90.1865014819872,593.8522356886524,5169.464237844403,0.37943195566565924,3.3025196512865134,1.8599362867535767,6.195372865621594
2025-04-10 16:00:00,2025,4,10,16,5.48,87.1,61871.39498558943,90.35653543581203,593.87038756115,5243.173752470147,0.3123991324772579,3.207958960071727,1.849661999959139,6.037495261554185
2025-04-10 17:00:00,2025,4,10,17,5.92,95.6,61871.69191709883,90.65685808687846,593.9432633459891,5309.390593028158,0.3828473561864676,3.015327195098804,1.8652337199558484,5.953895034040201
2025-04-10 18:00:00,2025,4,10,18,6.25,102.6,61868.73371672778,90.85650640919711,593.9057987198768,5381.277885169159,0.37019047892923074,3.1003472500776663,1.8649455980351688,5.865383745407157
2025-04-10 19:00:00,2025,4,10,19,6.42,108.2,61870.027311662634,90.986316189195,593.9437439351944,5408.083749379336,0.3654758208599776,3.056221863841697,1.8545672391179222,5.826915740293951
2025-04-10 20:00:00,2025,4,10,20,6.4,113.6,61869.96995651044,90.95792165583397,593.9326326698686,5403.977035600752,0.3178620583650716,3.0828649965184067,1.8488239252740404,5.858595023858538
2025-04-10 21:00:00,2025,4,10,21,6.3,119.5,61868.02278854393,90.91955606795702,593.9007545107286,5392.358532163521,0.3479523807708197,3.169089321832898,1.857867488952942,5.884023617280419
2025-04-10 22:00:00,2025,4,10,22,6.23,128.2,61869.20911030258,90.86880130358128,593.9255716497706,5375.840531313194,0.3903267402272329,3.1501301242307083,1.8738183802671757,5.900680636688718
2025-04-10 23:00:00,2025,4,10,23,6.07,137.5,61871.705512889195,90.74007990883679,593.9403474101281,5336.046539828993,0.37103375886747886,3.03184885949966,1.8693672753534945,5.897446555592459
2025-04-11 00:00:00,2025,4,11,0,6.04,145.3,61872.66447065641,90.64675493151825,593.8805657202531,5328.668638265136,0.2838661072934503,3.1477377135226483,1.8541459810505352,5.961731107755299
2025-04-11 01:00:00,2025,4,11,1,6.19,150.2,61870.05090308357,90.80170577244859,593.9460416922769,5365.022958188301,0.397210669709338,3.101071268448441,1.8719187154761223,5.90950023782903
2025-04-11 02:00:00,2025,4,11,2,6.24,154.5,61868.94304571644,90.79372562135816,593.8744001828939,5378.615854780053,0.3212540106061787,3.1540345525432643,1.8534210972526743,5.846234179867961
2025-04-11 03:00:00,2025,4,11,3,6.42,158.3,61870.035125076174,90.93164593440109,593.9273485255225,5408.081954968074,0.3505491853904436,3.0008371428415335,1.8701417448326192,5.814562312153169
2025-04-11 04:00:00,2025,4,11,4,6.6,160.1,61867.24096890036,91.14196914370399,593.929120015102,5459.747741104333,0.34990222109585023,3.222405285847614,1.8660526992866742,5.807392378090869
2025-04-11 05:00:00,2025,4,11,5,6.48,161.3,61869.5346944004,91.08918535277787,593.9619025696873,5425.129729014177,0.37079475651305305,3.0628937996600056,1.8729052922010752,5.783375320124194
2025-04-11 06:00:00,2025,4,11,6,6.2,158.6,61869.90087323279,90.86325253593736,593.9442318797887,5367.669808431159,0.3836026986238009,3.0824913795864597,1.8610334654509726,5.911169593577196
2025-04-11 07:00:00,2025,4,11,7,5.76,151.2,61872.02849946022,90.54149951767592,593.8863995177346,5284.336419210062,0.3901371116533221,3.0971535799846737,1.8678642539842207,5.962206245951602
2025-04-11 08:00:00,2025,4,11,8,6.31,151.3,61868.08503422769,90.9245696016659,593.9687700262361,5393.816993884309,0.34601045110863665,3.0952300849873366,1.8735849472109263,5.862662803044943
2025-04-11 09:00:00,2025,4,11,9,6.7,151.6,61866.29263584767,91.28531679515294,593.9964624109128,5481.348899930236,0.38715747955370367,3.2413996048486546,1.8585238768860453,5.814524331542434
2025-04-11 10:00:00,2025,4,11,10,6.88,148.1,61865.861711518526,91.41709474814489,593.9667966672962,5526.649060029104,0.32457491394415877,3.095469543972597,1.8358224454791492,5.76215718883555
2025-04-11 11:00:00,2025,4,11,11,7.03,148.5,61866.517275205675,91.60107724928679,593.9380873881288,5570.738082973008,0.3646900109101936,2.9568729389149286,1.8536617255447352,5.679832768943554
2025-04-11 12:00:00,2025,4,11,12,7.0,150.5,61866.59564312831,91.59483454041255,594.0383752932083,5560.503292177976,0.4013761645107396,2.9894202746429,1.8740815233859587,5.6310649261683325
2025-04-11 13:00:00,2025,4,11,13,7.23,145.4,61864.41122580307,91.82607475187963,594.0720707661644,5629.227805484971,0.39036463222691237,2.755576211217998,1.8823351317930248,5.628361870438457
2025-04-11 14:00:00,2025,4,11,14,8.04,134.5,61859.396720937344,93.00346743372826,594.0136098395984,5911.365990301898,0.30587606663007627,2.3772026140460563,1.8549551594512699,5.402481093136733
2025-04-11 15:00:00,2025,4,11,15,9.14,126.5,61849.730900527655,95.3951519431115,594.2692673457116,6412.792605918089,0.4259731825360563,2.771336274624629,1.8966240609517133,5.004706468888607
2025-04-11 16:00:00,2025,4,11,16,9.48,123.9,61848.90450132922,96.28343031237551,594.2940753374781,6584.442319322876,0.32796936285204614,2.949443423482322,1.868820052706599,4.875504348372145
2025-04-11 17:00:00,2025,4,11,17,9.52,124.9,61848.36363687282,96.45218648600367,594.3085057758678,6607.485577812369,0.4292029246975459,2.998193813223392,1.9082650181476168,4.823915105645781
2025-04-11 18:00:00,2025,4,11,18,9.52,127.7,61848.37045527629,96.46706572624888,594.2513518784922,6607.613336799476,0.35045157618692857,3.009939821988724,1.876880796607953,4.903877519663707
2025-04-11 19:00:00,2025,4,11,19,9.51,129.7,61848.45861008398,96.42644008391231,594.2609310776936,6602.072387786815,0.3818765742024525,3.006560301002298,1.8893000004135874,4.838067449489857
2025-04-11 20:00:00,2025,4,11,20,9.09,131.1,61850.07205570799,95.29817705530249,594.2477785624128,6385.607306397386,0.3915280935975567,2.7383827604121764,1.8985939466012014,4.975421035872947
2025-04-11 21:00:00,2025,4,11,21,8.85,130.5,61853.41419989668,94.69089073851175,594.189402246098,6264.457169814319,0.38058588391112874,2.6052120646039065,1.8829482936642876,5.100952189506195
2025-04-11 22:00:00,2025,4,11,22,8.15,134.5,61859.05881850177,93.25026963629547,594.081415059843,5953.813043111118,0.4012441993900579,2.3418465736499705,1.8832998798200788,5.318699797576992
2025-04-11 23:00:00,2025,4,11,23,8.18,150.2,61858.43362521967,93.28342573875298,594.091458237111,5966.148996487568,0.371997760638794,2.451398925067722,1.8781217661749905,5.323900563344636
2025-04-12 00:00:00,2025,4,12,0,8.27,161.2,61858.18497987924,93.50513872229659,594.1104809032037,6001.864675631231,0.36879715297176396,2.5025781705046617,1.8790995834474566,5.281031258220253
2025-04-12 01:00:00,2025,4,12,1,8.68,183.6,61852.55568065132,94.31554696495078,594.2423627915181,6189.771505968139,0.37319814063435114,2.312105045641442,1.8713811041327462,5.130666502012358
2025-04-12 02:00:00,2025,4,12,2,8.53,192.9,61855.55205991239,93.96801975882383,594.1816697682723,6116.701014942608,0.41742953732858373,2.2842085589666503,1.9179375183734677,5.142390884940432
2025-04-12 03:00:00,2025,4,12,3,5.77,194.4,61871.940866142104,90.54030459459034,593.886483600448,5286.02882824219,0.4008600289577723,3.0178407353875523,1.8678941137609817,6.009354211151125
2025-04-12 05:00:00,2025,4,12,5,3.75,298.9,61875.838816467025,90.04418663236868,593.927639933666,5122.611439938135,0.3878320995077363,3.0918696415197253,1.862997767489609,6.1939942958212635
2025-04-12 06:00:00,2025,4,12,6,6.53,330.4,61868.60502520996,91.11643237506694,593.9373068912926,5440.692995242369,0.36740672101863897,3.177865107538541,1.8663628734958662,5.792398183450376
